id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts,time
582,NATALIA MARTINS NATALIA,13,5,5,5,,,4,1,1,12,3,-,-,-,.,.,7,-,-,3,43%,1,OSASCO VOLEIBOL CLUBE/AUDAX
582,NATASHA CRUZ,15,,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
582,CAMILA  BRAIT (L),18,*,*,*,,,-,-,-,-,-,-,15,-,67%,47%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
582,HOOKER DESTINEE,19,6,6,6,,,9,3,6,5,1,1,-,-,.,.,22,1,1,8,36%,-,OSASCO VOLEIBOL CLUBE/AUDAX
582,ELIS BENTO,,,,1,,,3,1,2,5,-,-,7,-,86%,43%,8,-,1,3,38%,-,CURITIBA VÔLEI
582,TALIA  COSTA,,,*,4,,,4,1,-1,3,-,-,15,2,60%,27%,15,1,2,3,20%,1,CURITIBA VÔLEI
582,MARIANA  AQUINO,,3,3,,,,5,-,2,6,2,-,2,1,0%,0%,9,-,-,4,44%,1,CURITIBA VÔLEI
582,ANA  CAMARGO (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
582,ANA CRISTINA VILELA PORTO ,,1,1,*,,,-,-,-,7,-,-,-,-,.,.,1,-,-,-,0%,-,CURITIBA VÔLEI
582,VALESKA  MENEZES,,,,5,,,4,3,3,3,-,-,-,-,.,.,3,1,-,1,33%,3,CURITIBA VÔLEI
582,ALINE WIME SIQUEIRA,,*,*,*,,,1,-,1,1,-,-,2,-,100%,0%,2,-,-,1,50%,-,CURITIBA VÔLEI
582,VIVIANE  GOES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
582,LASCANO JULIETA,,6,6,2,,,4,2,-,10,2,1,-,-,.,.,8,1,1,3,38%,-,CURITIBA VÔLEI
582,SABRINA  MACHADO,,4,4,6,,,14,5,8,6,1,-,-,-,.,.,32,4,1,14,44%,-,CURITIBA VÔLEI
582,MARIANA GALON,,*,*,3,,,1,1,1,5,-,1,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
582,PRISCILA SOUZA,,5,5,*,,,2,-,-4,9,2,-,16,3,56%,6%,7,-,1,2,29%,-,CURITIBA VÔLEI
582,ISABELA PAQUIARDI,,2,2,,,,3,2,-3,3,-,-,13,2,46%,23%,11,2,2,3,27%,-,CURITIBA VÔLEI
582,JULIANA PAES JULIANA (L),,*,*,*,,,-,-,-,-,-,-,11,-,82%,55%,-,-,-,-,.,-,CURITIBA VÔLEI
586,MILKA MARCILIA ,1,2,2,2,,,7,3,6,8,1,-,-,-,.,.,7,-,-,6,86%,1,HINODE BARUERI
586,NATALIA ARAUJO  (L),2,*,*,*,,,-,-,-,-,-,-,13,-,92%,54%,-,-,-,-,.,-,HINODE BARUERI
586,DANIELLE LINS ,3,6,6,6,,,2,2,2,10,-,1,-,-,.,.,2,-,-,-,0%,1,HINODE BARUERI
586,MAIRA  CIPRIANO CLARO ,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586,JACKELINE  SANTOS,5,,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586,THAISA  DAHER DE MENEZES,6,5,5,5,,,11,7,7,17,1,4,-,-,.,.,10,3,-,5,50%,2,HINODE BARUERI
586,LAYS  FREITAS,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586, JHEOVANA EMANUELLE COSTA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586,VIVIAN  PELLEGRINO,9,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586,TAINARA SANTOS ,10,,*,*,,,2,-,2,2,-,-,4,-,100%,75%,2,-,-,2,100%,-,HINODE BARUERI
586,AMANDA  FRANCISCO,13,1,1,1,,,10,5,9,14,-,1,20,-,80%,30%,16,-,1,8,50%,1,HINODE BARUERI
586,SARA SILVA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
586,JUMA   SILVA,16,,*,*,,,1,1,1,2,-,-,-,-,.,.,-,-,-,-,.,1,HINODE BARUERI
586,KATARZYNA SKOWRONSKA,17,3,3,3,,,17,5,12,12,2,-,-,-,.,.,36,1,2,17,47%,-,HINODE BARUERI
586,ELINA RODRIGUEZ,19,4,4,4,,,5,-,-3,9,-,-,23,4,61%,22%,18,3,1,5,28%,-,HINODE BARUERI
586,DANIELA TERRA (L),,*,*,*,,,-,-,-,-,-,-,8,-,50%,25%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,NATÁLIA SILVA,,,*,*,,,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,ALESSANDRA SANTOS,,6,5,6,,,9,2,-,9,2,1,22,2,64%,50%,18,2,3,8,44%,-,BRB/BRASILIA VOLEI
586,FERNANDA CAMPOS FERNANDA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,RENATA COLOMBO,,5,4,5,,,19,6,12,8,2,-,-,-,.,.,41,3,2,19,46%,-,BRB/BRASILIA VOLEI
586,MARIANA BARRETO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,NATÁLIA FERNANDES SILVA,,3,2,3,,,15,2,3,16,3,1,41,4,59%,37%,28,4,1,14,50%,-,BRB/BRASILIA VOLEI
586,ANGELICA MALINVERNO,,1,6,1,,,6,4,6,10,-,1,-,-,.,.,5,-,-,3,60%,2,BRB/BRASILIA VOLEI
586,EMILCE SOSA EMILCE,,4,3,4,,,7,5,5,14,1,-,-,-,.,.,11,1,-,5,45%,2,BRB/BRASILIA VOLEI
586,GABRIELLE LIMA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,EDUARDA SILVA EDUARDA (L),,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
586,DIANA MAXIMILIANO  DIANA,,2,1,2,,,3,1,1,12,2,1,1,-,100%,0%,3,-,-,2,67%,-,BRB/BRASILIA VOLEI
586,EDUARDA MACEDO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
584,LARA NOBRE,1,5,5,5,,,6,3,4,10,-,1,-,-,.,.,11,1,1,4,36%,1,FLUMINENSE F.C.
584,GIOVANA GASPARINI,2,6,,,,,2,1,2,4,-,1,-,-,.,.,1,-,-,1,100%,-,FLUMINENSE F.C.
584,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,PRISCILA DAROIT,5,4,4,4,,,9,4,-,17,1,-,14,2,43%,21%,21,2,4,8,38%,1,FLUMINENSE F.C.
584,LARISSA GONGRA,6,,,*,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,JOYCE SILVA,7,3,3,3,,,26,13,19,11,2,3,-,-,.,.,27,1,4,21,78%,2,FLUMINENSE F.C.
584,ARIANNE TOLENTINO,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,VIVIAN  JORGE,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,SASSA GONZAGA (L),10,*,*,*,,,-,-,-2,-,-,-,9,2,67%,33%,-,-,-,-,.,-,FLUMINENSE F.C.
584,THAIS SOUZA,11,1,1,1,,,12,5,8,14,-,-,26,2,54%,23%,22,-,2,10,45%,2,FLUMINENSE F.C.
584,CAROL WON HELD,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,CARLA SANTOS,13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,GABRIELA DUTRA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,STEPHANY CARVALHO (L),17,*,*,*,,,1,1,1,-,-,-,-,-,.,.,1,-,-,1,100%,-,FLUMINENSE F.C.
584,LETICIA HAGE,18,2,2,2,,,4,3,3,7,-,-,-,-,.,.,5,-,1,2,40%,2,FLUMINENSE F.C.
584,JULIANA CARRIJO,19,*,6,6,,,1,1,-2,10,2,1,-,-,.,.,1,1,-,-,0%,-,FLUMINENSE F.C.
584,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
584,GABRIELA  PONTES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,DIANA DUARTE,,6,6,,,,6,2,5,6,-,2,-,-,.,.,6,-,1,3,50%,1,SAO CRISTOVAO SAUDE SAO CAETANO
584,DAYANA SEGOVIA,,*,*,*,,,-,-,-1,-,-,-,-,-,.,.,5,1,-,-,0%,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,KARINA  BARBOSA,,,,*,,,1,-,-2,2,-,-,5,-,60%,20%,4,1,2,-,0%,1,SAO CRISTOVAO SAUDE SAO CAETANO
584,MORAES  ANA PAULA ,,*,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,FERNANDA ISIS DA SILVA,,3,3,3,,,8,3,6,11,2,2,-,-,.,.,8,-,-,4,50%,2,SAO CRISTOVAO SAUDE SAO CAETANO
584,NAYRA CABRAL  NAYRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,FERNANDA TOMÉ,,2,2,2,,,6,3,1,7,1,-,23,1,70%,26%,15,1,2,3,20%,3,SAO CRISTOVAO SAUDE SAO CAETANO
584,FLAVIA ASSIS,,,,6,,,2,1,2,1,-,-,-,-,.,.,1,-,-,-,0%,2,SAO CRISTOVAO SAUDE SAO CAETANO
584,DAYSE FIGUEIREDO,,4,4,5,,,7,2,6,7,-,1,12,-,75%,42%,9,-,1,4,44%,2,SAO CRISTOVAO SAUDE SAO CAETANO
584,ANDRESSA KRACHEFSKI (L),,*,*,*,,,-,-,-1,-,-,-,20,1,55%,35%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,LETICIA  SCHERER,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,ANA FLAVIA GALVÃO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,SONALY   CIDRÃO ,,5,5,4,,,8,2,5,7,-,-,2,-,50%,50%,24,1,2,8,33%,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,MARIA ALEJANDRA VERHELEST,,1,1,1,,,3,2,2,9,1,1,-,-,.,.,2,-,-,1,50%,1,SAO CRISTOVAO SAUDE SAO CAETANO
584,PAULINA  DE SOUZA (L),,,*,,,,-,-,-,-,-,-,1,-,0%,0%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,KISY  CESARIO,,*,*,,,,-,-,-1,2,1,-,1,-,100%,100%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
584,MARIA EDUARDA OLIVEIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
583,MARA  LEÃO,1,2,2,2,2,*,13,2,12,10,1,-,-,-,.,.,24,-,-,12,50%,1,MINAS TENIS CLUBE
583,CAROLINE  GATTAZ,2,5,5,5,5,5,15,5,11,13,3,1,-,-,.,.,20,1,-,12,60%,2,MINAS TENIS CLUBE
583,MACRIS  CARNEIRO,3,6,6,6,6,6,5,2,2,18,2,1,-,-,.,.,9,1,-,4,44%,-,MINAS TENIS CLUBE
583,DE PAULA MARIA CECILIA,4,,,,*,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-,MINAS TENIS CLUBE
583,EMILIANO LUANNA (L),5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
583,MARIA LUISA DE OIVEIRA,7,1,1,1,1,1,15,5,9,17,2,3,22,1,50%,27%,28,1,2,11,39%,1,MINAS TENIS CLUBE
583,BRUNA  HONORIO,9,3,3,3,3,3,20,9,1,21,6,5,-,-,.,.,40,6,7,14,35%,1,MINAS TENIS CLUBE
583,GABRIELA GUIMARAES,10,4,4,4,4,4,14,5,4,21,1,1,7,-,86%,57%,41,3,6,12,29%,1,MINAS TENIS CLUBE
583,NATÁLIA ZILIO PEREIRA,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
583,KUDIESS LAURA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
583,GEORGIA CATTANI,15,*,*,,*,,-,-,-,6,-,-,2,-,100%,0%,-,-,-,-,.,-,MINAS TENIS CLUBE
583,MAYANY  SOUZA,18,,*,,*,2,2,2,-1,2,1,-,-,-,.,.,4,1,1,1,25%,1,MINAS TENIS CLUBE
583,LEIA  SILVA (L),19,*,*,*,*,*,1,-,1,-,-,-,61,-,75%,36%,1,-,-,1,100%,-,MINAS TENIS CLUBE
583,BRUNA  COSTA,20,*,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
583,CLAUDINO FABIANA,,5,5,5,6,5,12,3,9,15,-,-,1,1,0%,0%,16,2,-,9,56%,3,DENTIL/PRAIA CLUBE
583,ANJO EDNEIA,,*,,,*,,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
583,LLOYD CARLI ELLEN,,6,6,6,1,6,3,2,-,15,1,-,1,1,0%,0%,7,1,-,-,0%,3,DENTIL/PRAIA CLUBE
583,ELLEN  BRAGA,,,*,,*,,1,-,-,1,1,-,-,-,.,.,1,-,-,1,100%,-,DENTIL/PRAIA CLUBE
583,BORGO PAULÇA,,,,*,4,3,11,4,9,7,2,-,-,-,.,.,16,-,-,10,63%,1,DENTIL/PRAIA CLUBE
583,ROSAMARIA MONTIBELLER,,4,4,4,5,4,20,9,9,16,3,-,22,4,45%,23%,27,2,2,16,59%,4,DENTIL/PRAIA CLUBE
583,MICHELLE PAVAO,,1,1,1,2,1,7,3,2,26,1,1,13,1,62%,31%,24,1,2,5,21%,1,DENTIL/PRAIA CLUBE
583,NICOLE  FAWCETT,,3,3,3,,,10,2,2,9,3,-,1,-,100%,100%,27,3,2,10,37%,-,DENTIL/PRAIA CLUBE
583,LAIS  VASQUEZ (L),,*,,,*,,-,-,-,-,-,-,3,-,0%,0%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
583,ANANDA  MARINHO,,,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
583,ANA CAROLINA SILVA ,,2,2,2,3,2,10,4,6,15,3,-,-,-,.,.,14,-,1,6,43%,4,DENTIL/PRAIA CLUBE
583,FERNANDA  GARAY,,*,,*,,*,-,-,-2,-,-,-,4,2,50%,0%,1,-,-,-,0%,-,DENTIL/PRAIA CLUBE
583,SUELEN  PINTO (L),,*,*,*,*,*,-,-,-2,-,-,-,47,2,62%,28%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
583,GABRIELA SILVA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
583,BRUNA CAIXETA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
581,MAYHARA SILVA ,2,,,3,,,4,3,2,9,1,1,-,-,.,.,3,-,1,1,33%,2,SESC RJ
581,NATIELE GONCALVES ,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,KOSHELEVA TATYANA,5,5,1,5,,,14,4,11,10,-,1,13,-,31%,8%,27,2,1,13,48%,-,SESC RJ
581,JUCYELE BARRETO,6,3,5,6,,,9,4,4,13,1,-,-,-,.,.,11,2,2,4,36%,5,SESC RJ
581,CAROLINA LEITE ,7,,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,VITORIA LAGE (L),9,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,GABRIELLA SOUZA  (L),11,,*,*,,,-,-,-,-,-,-,5,-,60%,40%,-,-,-,-,.,-,SESC RJ
581,ROBERTA RATZKE,12,1,3,1,,,-,-,-3,12,3,-,-,-,.,.,1,-,-,-,0%,-,SESC RJ
581,KASIELY  CLEMENTE,13,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,MONIQUE  PAVAO,15,4,6,4,,,8,4,1,7,1,-,4,-,100%,25%,25,4,2,6,24%,2,SESC RJ
581,ISABEL YONKAIRA,16,,*,*,,,2,1,1,2,1,-,-,-,.,.,5,-,-,2,40%,-,SESC RJ
581,DRUSSYLA COSTA ,17,2,4,2,,,11,7,6,11,2,1,31,1,58%,45%,22,2,-,10,45%,-,SESC RJ
581,MIKAELLA COSTA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,LINDA JESSICA COSTA,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
581,ANA BEATRIZ  CORREA,20,6,2,,,,9,4,9,9,-,2,-,-,.,.,7,-,-,6,86%,1,SESC RJ
581,NOGUEIRA JULIANA,,4,5,*,,,4,2,-1,6,-,-,16,1,38%,13%,13,1,3,4,31%,-,VOLEI BALNEARIO CAMBORIU
581,FLORIANO SABRINA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
581,ARIELE FERREIRA ,,,2,2,,,7,2,1,8,1,-,20,1,70%,40%,16,2,2,7,44%,-,VOLEI BALNEARIO CAMBORIU
581,PRISCILA  HELDES,,6,1,1,,,2,1,1,11,1,1,-,-,.,.,1,-,-,1,100%,-,VOLEI BALNEARIO CAMBORIU
581,RAQUEL LOFF,,,,*,,,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1,VOLEI BALNEARIO CAMBORIU
581,IVNA COLOMBO IVNA,,3,4,4,,,9,1,2,11,-,-,2,1,50%,0%,37,4,2,8,22%,1,VOLEI BALNEARIO CAMBORIU
581,PAULA MOHR,,1,*,5,,,5,2,-3,6,-,-,22,2,55%,27%,15,4,2,4,27%,1,VOLEI BALNEARIO CAMBORIU
581,ARIANE HELENA,,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
581,OLIVEIRA PAMELA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
581,ADRIANI  VILVERT ,,5,6,6,,,3,-,2,7,1,-,-,-,.,.,6,-,-,3,50%,-,VOLEI BALNEARIO CAMBORIU
581,GUTH ANA PÁULA ,,2,3,3,,,5,3,4,6,-,-,-,-,.,.,6,-,1,2,33%,3,VOLEI BALNEARIO CAMBORIU
581,SILVANA PAPINI (L),,*,*,*,,,-,-,-,-,-,-,5,-,60%,20%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
585,ROBERTA SILVA ROBERTA,1,1,6,1,6,6,9,5,3,11,1,1,1,1,0%,0%,13,1,3,6,46%,2,ESPORTE CLUBE PINHEIROS
585,FRANCINE TOMAZONI,2,*,*,*,*,*,3,3,2,8,-,2,-,-,.,.,2,1,-,1,50%,-,ESPORTE CLUBE PINHEIROS
585,LORENA VIEZEL,4,,,,,*,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
585,NATALIA DANIELSKI,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
585,LORRAYNA MARYS,7,,,*,,,1,-,1,-,-,-,-,-,.,.,3,-,-,1,33%,-,ESPORTE CLUBE PINHEIROS
585,PAYNE  KELSIE ,8,*,*,,,*,1,-,-1,-,-,-,-,-,.,.,3,2,-,1,33%,-,ESPORTE CLUBE PINHEIROS
585,LYARA BATISTA,9,2,1,2,1,1,2,-,-2,12,1,-,-,-,.,.,7,3,-,1,14%,1,ESPORTE CLUBE PINHEIROS
585,MARI CASSEMIRO,10,6,5,6,5,5,16,8,9,15,2,1,31,-,74%,39%,41,1,4,11,27%,4,ESPORTE CLUBE PINHEIROS
585,CLARISSE PEIXOTO,11,3,2,3,2,2,8,5,-6,9,1,-,20,4,70%,40%,33,5,4,5,15%,3,ESPORTE CLUBE PINHEIROS
585,ÁLVAREZ  HERRERA ,12,5,4,5,4,4,12,4,5,10,-,-,-,-,.,.,42,3,4,11,26%,1,ESPORTE CLUBE PINHEIROS
585,LETICIA HEMELLY (L),13,,,,*,,-,-,-,-,-,-,1,-,100%,100%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
585,JULIANA PERDIGÃO (L),14,*,*,*,*,*,-,-,-3,-,-,-,26,2,73%,42%,1,1,-,-,0%,-,ESPORTE CLUBE PINHEIROS
585,CAMILA BARBOSA,15,4,3,4,3,3,12,7,4,15,2,1,2,-,100%,50%,26,4,2,7,27%,4,ESPORTE CLUBE PINHEIROS
585,PIETRA JUKOSKI PIETRA,16,*,*,*,*,,2,-,2,5,-,-,1,-,0%,0%,-,-,-,-,.,2,ESPORTE CLUBE PINHEIROS
585,NAIANE RIOS ,,*,*,*,,,-,-,-2,8,1,-,-,-,.,.,3,1,-,-,0%,-,SESI VOLEI BAURU
585,LARA SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
585,GLAYCE VASCONCELOS ,,,*,,,,2,2,2,1,-,-,1,-,100%,0%,4,-,-,1,25%,1,SESI VOLEI BAURU
585,GABRIELA CANDIDO,,5,6,5,5,5,17,9,11,17,-,3,40,3,55%,33%,29,1,2,9,31%,5,SESI VOLEI BAURU
585,SARAELEN LIMA,,6,1,6,6,6,7,5,3,11,1,3,5,-,100%,40%,18,1,2,1,6%,3,SESI VOLEI BAURU
585,EDINARA BRANCHER,,4,5,4,4,,8,1,2,7,1,1,-,-,.,.,24,2,3,7,29%,-,SESI VOLEI BAURU
585,TIFANNY ABREU ,,2,3,*,*,4,12,7,3,6,-,1,4,1,0%,0%,33,4,4,10,30%,1,SESI VOLEI BAURU
585,ANDRESSA  PICUSSA ,,3,4,3,3,3,11,3,5,13,3,1,-,-,.,.,11,2,1,7,64%,3,SESI VOLEI BAURU
585,JOSEFA FABIOLA ALVES,,1,2,1,1,1,2,2,-1,12,-,-,-,-,.,.,4,1,2,-,0%,2,SESI VOLEI BAURU
585,VANESSA JANKE,,,,,,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
585,JULIA DIAS ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
585,YOANA PALACIO,,*,*,2,2,2,9,3,3,9,-,-,13,-,54%,23%,26,3,3,7,27%,2,SESI VOLEI BAURU
585,TASSIA  STHAEL (L),,*,*,*,*,*,-,-,-,-,-,-,13,-,92%,54%,-,-,-,-,.,-,SESI VOLEI BAURU
585,ARLENE XAVIER,,,*,*,*,,-,-,-1,5,1,-,1,-,0%,0%,1,-,-,-,0%,-,SESI VOLEI BAURU
587,ROBERTA SILVA ROBERTA,1,1,6,4,2,,10,7,5,17,2,1,1,-,100%,0%,8,2,1,2,25%,7,ESPORTE CLUBE PINHEIROS
587,FRANCINE TOMAZONI,2,*,*,,*,,-,-,-2,6,2,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,AMANDA  RODRIGUES,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,LORENA VIEZEL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,LORRAYNA MARYS,7,,*,,*,,4,1,4,-,-,-,-,-,.,.,7,-,-,4,57%,-,ESPORTE CLUBE PINHEIROS
587,PAYNE  KELSIE ,8,*,,*,*,,3,1,2,-,-,-,-,-,.,.,4,1,-,2,50%,1,ESPORTE CLUBE PINHEIROS
587,LYARA BATISTA,9,2,1,2,6,,5,4,1,20,3,4,-,-,.,.,3,1,-,1,33%,-,ESPORTE CLUBE PINHEIROS
587,MARI CASSEMIRO,10,6,5,6,4,,6,2,-1,12,1,1,23,2,83%,43%,16,1,3,2,13%,3,ESPORTE CLUBE PINHEIROS
587,CLARISSE PEIXOTO,11,3,2,3,1,,11,2,3,16,-,1,26,2,81%,46%,21,3,3,6,29%,4,ESPORTE CLUBE PINHEIROS
587,ÁLVAREZ  HERRERA ,12,5,4,5,3,,20,4,14,5,-,-,-,-,.,.,39,4,2,18,46%,2,ESPORTE CLUBE PINHEIROS
587,LETICIA HEMELLY (L),13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,JULIANA PERDIGÃO (L),14,*,*,*,*,,-,-,-2,-,-,-,14,2,57%,43%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,CAMILA BARBOSA,15,4,3,1,5,,17,6,16,17,1,2,-,-,.,.,16,-,-,11,69%,4,ESPORTE CLUBE PINHEIROS
587,PIETRA JUKOSKI PIETRA,16,*,*,,,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
587,LAIZA FERREIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
587,NOGUEIRA JULIANA,,3,4,5,4,,6,5,-3,11,-,2,26,2,69%,19%,36,2,5,3,8%,1,VOLEI BALNEARIO CAMBORIU
587, SABRINA,,,,*,*,,1,1,-1,1,-,-,3,1,33%,33%,1,1,-,-,0%,1,VOLEI BALNEARIO CAMBORIU
587,ARIELE FERREIRA ,,6,1,,*,,3,-,-1,2,-,-,18,4,28%,6%,7,-,-,3,43%,-,VOLEI BALNEARIO CAMBORIU
587,PRISCILA  HELDES,,5,6,1,6,,2,2,-2,13,-,1,-,-,.,.,4,2,2,-,0%,1,VOLEI BALNEARIO CAMBORIU
587,RAQUEL LOFF,,,*,*,5,,3,2,3,4,-,1,1,-,100%,0%,5,-,-,1,20%,1,VOLEI BALNEARIO CAMBORIU
587,IVNA COLOMBO IVNA,,2,3,4,3,,10,3,-7,12,-,-,2,-,0%,0%,42,8,9,8,19%,2,VOLEI BALNEARIO CAMBORIU
